borrow_amount_usd,day,ratio,supply_amount_usd,tvl_amount_usd
0,2025-06-16 00:00:00,1,97756.03980297643,97756.03980297643
0,2025-06-17 00:00:00,1,297885.7462229765,297885.7462229765
0,2025-06-18 00:00:00,1,97903.41811497643,97903.41811497643
0,2025-06-19 00:00:00,1,284806.1825529761,284806.1825529761
0,2025-06-20 00:00:00,1,556998.9962629755,556998.9962629755
0,2025-06-21 00:00:00,1,304296.32237197226,304296.32237197226
0,2025-06-22 00:00:00,1,147634.41861597286,147634.41861597286
0,2025-06-23 00:00:00,1,479516.05201697326,479516.05201697326
0,2025-06-24 00:00:00,1,97703.09296696982,97703.09296696982
0,2025-06-25 00:00:00,1,689413.4235959696,689413.4235959696
0,2025-06-26 00:00:00,1,2040871.1244479683,2040871.1244479683
0,2025-06-27 00:00:00,1,3289742.074738968,3289742.074738968
0,2025-06-28 00:00:00,1,1659588.0063709728,1659588.0063709728
0,2025-06-29 00:00:00,1,1659065.9767739738,1659065.9767739738
0,2025-06-30 00:00:00,1,1659068.9029229737,1659068.9029229737
0,2025-07-01 00:00:00,1,2382102.277407973,2382102.277407973
0,2025-07-02 00:00:00,1,282401.4965179744,282401.4965179744
0,2025-07-03 00:00:00,1,143574.72683697438,143574.72683697438
0,2025-07-04 00:00:00,1,116398.99074997439,116398.99074997439
0,2025-07-05 00:00:00,1,136231.05641297437,136231.05641297437
0,2025-07-06 00:00:00,1,116398.52159097424,116398.52159097424
0,2025-07-07 00:00:00,1,386841.438281974,386841.438281974
0,2025-07-08 00:00:00,1,160223.580730974,160223.580730974
0,2025-07-09 00:00:00,1,128372.76978997397,128372.76978997397
0,2025-07-10 00:00:00,1,107558.47254097398,107558.47254097398
0,2025-07-11 00:00:00,1,132008.69695497386,132008.69695497386
0,2025-07-12 00:00:00,1,457280.3555139738,457280.3555139738
0,2025-07-13 00:00:00,1,108075.39517797378,108075.39517797378
0,2025-07-14 00:00:00,1,107077.37139297382,107077.37139297382
0,2025-07-15 00:00:00,1,107077.37139297382,107077.37139297382
